price,date,hour,day,month,year
279.43,25-03-2017,22,25,03,2017
270.0,25-03-2017,23,25,03,2017
273.95,26-03-2017,00,26,03,2017
266.32,26-03-2017,01,26,03,2017
0.0,26-03-2017,02,26,03,2017
257.08,26-03-2017,03,26,03,2017
253.74,26-03-2017,04,26,03,2017
234.96,26-03-2017,05,26,03,2017
256.12,26-03-2017,06,26,03,2017
263.46,26-03-2017,07,26,03,2017
269.18,26-03-2017,08,26,03,2017
272.42,26-03-2017,09,26,03,2017
271.09,26-03-2017,10,26,03,2017
265.84,26-03-2017,11,26,03,2017
260.32,26-03-2017,12,26,03,2017
231.53,26-03-2017,13,26,03,2017
223.62,26-03-2017,14,26,03,2017
221.14,26-03-2017,15,26,03,2017
222.67,26-03-2017,16,26,03,2017
228.86,26-03-2017,17,26,03,2017
271.95,26-03-2017,18,26,03,2017
281.0,26-03-2017,19,26,03,2017
282.72,26-03-2017,20,26,03,2017
272.33,26-03-2017,21,26,03,2017
266.8,26-03-2017,22,26,03,2017
247.54,26-03-2017,23,26,03,2017
242.78,27-03-2017,00,27,03,2017
229.34,27-03-2017,01,27,03,2017
229.72,27-03-2017,02,27,03,2017
239.82,27-03-2017,03,27,03,2017
254.6,27-03-2017,04,27,03,2017
280.05,27-03-2017,05,27,03,2017
292.53,27-03-2017,06,27,03,2017
326.75,27-03-2017,07,27,03,2017
348.3,27-03-2017,08,27,03,2017
339.81,27-03-2017,09,27,03,2017
324.94,27-03-2017,10,27,03,2017
309.21,27-03-2017,11,27,03,2017
290.15,27-03-2017,12,27,03,2017
282.81,27-03-2017,13,27,03,2017
277.47,27-03-2017,14,27,03,2017
275.66,27-03-2017,15,27,03,2017
278.14,27-03-2017,16,27,03,2017
283.0,27-03-2017,17,27,03,2017
285.1,27-03-2017,18,27,03,2017
286.81,27-03-2017,19,27,03,2017
284.91,27-03-2017,20,27,03,2017
284.05,27-03-2017,21,27,03,2017
281.29,27-03-2017,22,27,03,2017
271.66,27-03-2017,23,27,03,2017
230.62,28-03-2017,00,28,03,2017
231.67,28-03-2017,01,28,03,2017
235.2,28-03-2017,02,28,03,2017
248.37,28-03-2017,03,28,03,2017
264.49,28-03-2017,04,28,03,2017
277.28,28-03-2017,05,28,03,2017
304.66,28-03-2017,06,28,03,2017
389.77,28-03-2017,07,28,03,2017
463.81,28-03-2017,08,28,03,2017
400.74,28-03-2017,09,28,03,2017
371.93,28-03-2017,10,28,03,2017
348.26,28-03-2017,11,28,03,2017
308.1,28-03-2017,12,28,03,2017
293.02,28-03-2017,13,28,03,2017
286.05,28-03-2017,14,28,03,2017
286.25,28-03-2017,15,28,03,2017
286.72,28-03-2017,16,28,03,2017
299.51,28-03-2017,17,28,03,2017
348.74,28-03-2017,18,28,03,2017
385.57,28-03-2017,19,28,03,2017
352.84,28-03-2017,20,28,03,2017
311.53,28-03-2017,21,28,03,2017
290.63,28-03-2017,22,28,03,2017
275.75,28-03-2017,23,28,03,2017
267.49,29-03-2017,00,29,03,2017
260.91,29-03-2017,01,29,03,2017
258.53,29-03-2017,02,29,03,2017
256.34,29-03-2017,03,29,03,2017
259.29,29-03-2017,04,29,03,2017
278.36,29-03-2017,05,29,03,2017
325.64,29-03-2017,06,29,03,2017
377.12,29-03-2017,07,29,03,2017
388.56,29-03-2017,08,29,03,2017
390.94,29-03-2017,09,29,03,2017
370.64,29-03-2017,10,29,03,2017
360.63,29-03-2017,11,29,03,2017
361.87,29-03-2017,12,29,03,2017
361.67,29-03-2017,13,29,03,2017
341.75,29-03-2017,14,29,03,2017
318.49,29-03-2017,15,29,03,2017
310.01,29-03-2017,16,29,03,2017
314.68,29-03-2017,17,29,03,2017
330.22,29-03-2017,18,29,03,2017
376.55,29-03-2017,19,29,03,2017
387.32,29-03-2017,20,29,03,2017
358.62,29-03-2017,21,29,03,2017
327.17,29-03-2017,22,29,03,2017
285.89,29-03-2017,23,29,03,2017
274.42,30-03-2017,00,30,03,2017
267.91,30-03-2017,01,30,03,2017
261.03,30-03-2017,02,30,03,2017
260.55,30-03-2017,03,30,03,2017
264.76,30-03-2017,04,30,03,2017
275.47,30-03-2017,05,30,03,2017
341.44,30-03-2017,06,30,03,2017
411.72,30-03-2017,07,30,03,2017
450.73,30-03-2017,08,30,03,2017
419.85,30-03-2017,09,30,03,2017
383.13,30-03-2017,10,30,03,2017
367.35,30-03-2017,11,30,03,2017
323.37,30-03-2017,12,30,03,2017
299.27,30-03-2017,13,30,03,2017
289.71,30-03-2017,14,30,03,2017
283.5,30-03-2017,15,30,03,2017
282.54,30-03-2017,16,30,03,2017
298.13,30-03-2017,17,30,03,2017
335.32,30-03-2017,18,30,03,2017
377.58,30-03-2017,19,30,03,2017
304.82,30-03-2017,20,30,03,2017
285.6,30-03-2017,21,30,03,2017
274.99,30-03-2017,22,30,03,2017
267.82,30-03-2017,23,30,03,2017
257.3,31-03-2017,00,31,03,2017
236.84,31-03-2017,01,31,03,2017
233.78,31-03-2017,02,31,03,2017
234.73,31-03-2017,03,31,03,2017
246.02,31-03-2017,04,31,03,2017
268.01,31-03-2017,05,31,03,2017
308.84,31-03-2017,06,31,03,2017
354.16,31-03-2017,07,31,03,2017
372.8,31-03-2017,08,31,03,2017
363.05,31-03-2017,09,31,03,2017
343.54,31-03-2017,10,31,03,2017
318.59,31-03-2017,11,31,03,2017
294.02,31-03-2017,12,31,03,2017
286.27,31-03-2017,13,31,03,2017
279.77,31-03-2017,14,31,03,2017
277.19,31-03-2017,15,31,03,2017
275.94,31-03-2017,16,31,03,2017
290.96,31-03-2017,17,31,03,2017
323.56,31-03-2017,18,31,03,2017
324.13,31-03-2017,19,31,03,2017
285.6,31-03-2017,20,31,03,2017
280.92,31-03-2017,21,31,03,2017
274.03,31-03-2017,22,31,03,2017
270.97,31-03-2017,23,31,03,2017
252.1,01-04-2017,00,01,04,2017
260.5,01-04-2017,01,01,04,2017
253.91,01-04-2017,02,01,04,2017
243.9,01-04-2017,03,01,04,2017
251.34,01-04-2017,04,01,04,2017
260.5,01-04-2017,05,01,04,2017
264.03,01-04-2017,06,01,04,2017
261.55,01-04-2017,07,01,04,2017
266.89,01-04-2017,08,01,04,2017
271.56,01-04-2017,09,01,04,2017
269.56,01-04-2017,10,01,04,2017
260.11,01-04-2017,11,01,04,2017
252.58,01-04-2017,12,01,04,2017
248.67,01-04-2017,13,01,04,2017
241.23,01-04-2017,14,01,04,2017
236.65,01-04-2017,15,01,04,2017
250.67,01-04-2017,16,01,04,2017
260.97,01-04-2017,17,01,04,2017
270.13,01-04-2017,18,01,04,2017
270.99,01-04-2017,19,01,04,2017
269.75,01-04-2017,20,01,04,2017
269.27,01-04-2017,21,01,04,2017
267.84,01-04-2017,22,01,04,2017
262.88,01-04-2017,23,01,04,2017
262.06,02-04-2017,00,02,04,2017
255.31,02-04-2017,01,02,04,2017
248.46,02-04-2017,02,02,04,2017
247.6,02-04-2017,03,02,04,2017
251.98,02-04-2017,04,02,04,2017
251.31,02-04-2017,05,02,04,2017
253.5,02-04-2017,06,02,04,2017
258.16,02-04-2017,07,02,04,2017
268.15,02-04-2017,08,02,04,2017
274.43,02-04-2017,09,02,04,2017
271.48,02-04-2017,10,02,04,2017
268.24,02-04-2017,11,02,04,2017
261.11,02-04-2017,12,02,04,2017
255.12,02-04-2017,13,02,04,2017
250.74,02-04-2017,14,02,04,2017
247.51,02-04-2017,15,02,04,2017
246.08,02-04-2017,16,02,04,2017
258.45,02-04-2017,17,02,04,2017
269.77,02-04-2017,18,02,04,2017
281.09,02-04-2017,19,02,04,2017
279.66,02-04-2017,20,02,04,2017
273.76,02-04-2017,21,02,04,2017
268.81,02-04-2017,22,02,04,2017
262.16,02-04-2017,23,02,04,2017
267.67,03-04-2017,00,03,04,2017
266.44,03-04-2017,01,03,04,2017
265.87,03-04-2017,02,03,04,2017
264.72,03-04-2017,03,03,04,2017
267.86,03-04-2017,04,03,04,2017
277.19,03-04-2017,05,03,04,2017
342.06,03-04-2017,06,03,04,2017
410.17,03-04-2017,07,03,04,2017
481.22,03-04-2017,08,03,04,2017
464.2,03-04-2017,09,03,04,2017
449.64,03-04-2017,10,03,04,2017
417.3,03-04-2017,11,03,04,2017
361.46,03-04-2017,12,03,04,2017
340.54,03-04-2017,13,03,04,2017
299.16,03-04-2017,14,03,04,2017
285.18,03-04-2017,15,03,04,2017
294.5,03-04-2017,16,03,04,2017
298.87,03-04-2017,17,03,04,2017
332.36,03-04-2017,18,03,04,2017
343.11,03-04-2017,19,03,04,2017
342.82,03-04-2017,20,03,04,2017
279.37,03-04-2017,21,03,04,2017
271.95,03-04-2017,22,03,04,2017
267.77,03-04-2017,23,03,04,2017
261.59,04-04-2017,00,04,04,2017
248.08,04-04-2017,01,04,04,2017
247.61,04-04-2017,02,04,04,2017
248.18,04-04-2017,03,04,04,2017
260.83,04-04-2017,04,04,04,2017
267.78,04-04-2017,05,04,04,2017
275.01,04-04-2017,06,04,04,2017
395.2,04-04-2017,07,04,04,2017
473.04,04-04-2017,08,04,04,2017
473.14,04-04-2017,09,04,04,2017
402.15,04-04-2017,10,04,04,2017
393.2,04-04-2017,11,04,04,2017
363.7,04-04-2017,12,04,04,2017
350.28,04-04-2017,13,04,04,2017
268.26,04-04-2017,14,04,04,2017
267.59,04-04-2017,15,04,04,2017
267.88,04-04-2017,16,04,04,2017
269.4,04-04-2017,17,04,04,2017
272.44,04-04-2017,18,04,04,2017
352.19,04-04-2017,19,04,04,2017
273.3,04-04-2017,20,04,04,2017
270.92,04-04-2017,21,04,04,2017
267.49,04-04-2017,22,04,04,2017
256.27,04-04-2017,23,04,04,2017
232.8,05-04-2017,00,05,04,2017
230.78,05-04-2017,01,05,04,2017
229.15,05-04-2017,02,05,04,2017
230.88,05-04-2017,03,05,04,2017
240.86,05-04-2017,04,05,04,2017
256.41,05-04-2017,05,05,04,2017
269.74,05-04-2017,06,05,04,2017
413.97,05-04-2017,07,05,04,2017
450.44,05-04-2017,08,05,04,2017
412.34,05-04-2017,09,05,04,2017
365.42,05-04-2017,10,05,04,2017
270.32,05-04-2017,11,05,04,2017
268.59,05-04-2017,12,05,04,2017
265.62,05-04-2017,13,05,04,2017
262.83,05-04-2017,14,05,04,2017
261.97,05-04-2017,15,05,04,2017
261.87,05-04-2017,16,05,04,2017
263.6,05-04-2017,17,05,04,2017
265.52,05-04-2017,18,05,04,2017
265.14,05-04-2017,19,05,04,2017
266.19,05-04-2017,20,05,04,2017
263.51,05-04-2017,21,05,04,2017
248.82,05-04-2017,22,05,04,2017
217.73,05-04-2017,23,05,04,2017
199.99,06-04-2017,00,06,04,2017
177.96,06-04-2017,01,06,04,2017
188.97,06-04-2017,02,06,04,2017
208.42,06-04-2017,03,06,04,2017
227.29,06-04-2017,04,06,04,2017
255.83,06-04-2017,05,06,04,2017
270.67,06-04-2017,06,06,04,2017
366.65,06-04-2017,07,06,04,2017
381.49,06-04-2017,08,06,04,2017
357.64,06-04-2017,09,06,04,2017
360.04,06-04-2017,10,06,04,2017
339.64,06-04-2017,11,06,04,2017
297.59,06-04-2017,12,06,04,2017
281.11,06-04-2017,13,06,04,2017
271.34,06-04-2017,14,06,04,2017
270.0,06-04-2017,15,06,04,2017
268.95,06-04-2017,16,06,04,2017
286.86,06-04-2017,17,06,04,2017
290.98,06-04-2017,18,06,04,2017
290.88,06-04-2017,19,06,04,2017
285.62,06-04-2017,20,06,04,2017
269.14,06-04-2017,21,06,04,2017
264.16,06-04-2017,22,06,04,2017
258.22,06-04-2017,23,06,04,2017
240.06,07-04-2017,00,07,04,2017
228.44,07-04-2017,01,07,04,2017
227.87,07-04-2017,02,07,04,2017
231.04,07-04-2017,03,07,04,2017
244.76,07-04-2017,04,07,04,2017
262.04,07-04-2017,05,07,04,2017
273.56,07-04-2017,06,07,04,2017
365.7,07-04-2017,07,07,04,2017
399.01,07-04-2017,08,07,04,2017
392.96,07-04-2017,09,07,04,2017
383.75,07-04-2017,10,07,04,2017
374.92,07-04-2017,11,07,04,2017
357.26,07-04-2017,12,07,04,2017
330.57,07-04-2017,13,07,04,2017
281.14,07-04-2017,14,07,04,2017
272.31,07-04-2017,15,07,04,2017
269.81,07-04-2017,16,07,04,2017
271.73,07-04-2017,17,07,04,2017
342.38,07-04-2017,18,07,04,2017
354.28,07-04-2017,19,07,04,2017
274.9,07-04-2017,20,07,04,2017
274.04,07-04-2017,21,07,04,2017
268.09,07-04-2017,22,07,04,2017
262.61,07-04-2017,23,07,04,2017
268.61,08-04-2017,00,08,04,2017
267.36,08-04-2017,01,08,04,2017
267.17,08-04-2017,02,08,04,2017
268.03,08-04-2017,03,08,04,2017
268.7,08-04-2017,04,08,04,2017
271.68,08-04-2017,05,08,04,2017
271.1,08-04-2017,06,08,04,2017
275.04,08-04-2017,07,08,04,2017
275.71,08-04-2017,08,08,04,2017
279.17,08-04-2017,09,08,04,2017
279.55,08-04-2017,10,08,04,2017
277.92,08-04-2017,11,08,04,2017
275.33,08-04-2017,12,08,04,2017
272.45,08-04-2017,13,08,04,2017
266.97,08-04-2017,14,08,04,2017
263.42,08-04-2017,15,08,04,2017
265.53,08-04-2017,16,08,04,2017
270.05,08-04-2017,17,08,04,2017
272.16,08-04-2017,18,08,04,2017
272.93,08-04-2017,19,08,04,2017
273.79,08-04-2017,20,08,04,2017
273.89,08-04-2017,21,08,04,2017
273.69,08-04-2017,22,08,04,2017
269.57,08-04-2017,23,08,04,2017
252.43,09-04-2017,00,09,04,2017
240.62,09-04-2017,01,09,04,2017
238.22,09-04-2017,02,09,04,2017
235.33,09-04-2017,03,09,04,2017
235.82,09-04-2017,04,09,04,2017
237.26,09-04-2017,05,09,04,2017
229.19,09-04-2017,06,09,04,2017
234.18,09-04-2017,07,09,04,2017
260.69,09-04-2017,08,09,04,2017
271.36,09-04-2017,09,09,04,2017
265.11,09-04-2017,10,09,04,2017
255.41,09-04-2017,11,09,04,2017
240.71,09-04-2017,12,09,04,2017
229.76,09-04-2017,13,09,04,2017
220.64,09-04-2017,14,09,04,2017
220.25,09-04-2017,15,09,04,2017
227.36,09-04-2017,16,09,04,2017
240.81,09-04-2017,17,09,04,2017
261.37,09-04-2017,18,09,04,2017
266.36,09-04-2017,19,09,04,2017
267.71,09-04-2017,20,09,04,2017
264.92,09-04-2017,21,09,04,2017
253.78,09-04-2017,22,09,04,2017
231.3,09-04-2017,23,09,04,2017
234.85,10-04-2017,00,10,04,2017
221.12,10-04-2017,01,10,04,2017
195.57,10-04-2017,02,10,04,2017
171.36,10-04-2017,03,10,04,2017
197.01,10-04-2017,04,10,04,2017
244.56,10-04-2017,05,10,04,2017
265.78,10-04-2017,06,10,04,2017
275.97,10-04-2017,07,10,04,2017
276.54,10-04-2017,08,10,04,2017
274.33,10-04-2017,09,10,04,2017
270.39,10-04-2017,10,10,04,2017
264.82,10-04-2017,11,10,04,2017
255.31,10-04-2017,12,10,04,2017
251.66,10-04-2017,13,10,04,2017
237.26,10-04-2017,14,10,04,2017
236.49,10-04-2017,15,10,04,2017
233.03,10-04-2017,16,10,04,2017
251.66,10-04-2017,17,10,04,2017
255.99,10-04-2017,18,10,04,2017
259.35,10-04-2017,19,10,04,2017
257.72,10-04-2017,20,10,04,2017
253.1,10-04-2017,21,10,04,2017
212.28,10-04-2017,22,10,04,2017
64.93,10-04-2017,23,10,04,2017
47.72,11-04-2017,00,11,04,2017
47.24,11-04-2017,01,11,04,2017
39.36,11-04-2017,02,11,04,2017
54.15,11-04-2017,03,11,04,2017
99.66,11-04-2017,04,11,04,2017
173.01,11-04-2017,05,11,04,2017
238.87,11-04-2017,06,11,04,2017
264.41,11-04-2017,07,11,04,2017
265.95,11-04-2017,08,11,04,2017
264.51,11-04-2017,09,11,04,2017
263.93,11-04-2017,10,11,04,2017
262.3,11-04-2017,11,11,04,2017
260.67,11-04-2017,12,11,04,2017
260.67,11-04-2017,13,11,04,2017
257.21,11-04-2017,14,11,04,2017
255.58,11-04-2017,15,11,04,2017
258.27,11-04-2017,16,11,04,2017
263.16,11-04-2017,17,11,04,2017
266.72,11-04-2017,18,11,04,2017
271.71,11-04-2017,19,11,04,2017
270.56,11-04-2017,20,11,04,2017
267.48,11-04-2017,21,11,04,2017
258.46,11-04-2017,22,11,04,2017
248.38,11-04-2017,23,11,04,2017
249.59,12-04-2017,00,12,04,2017
234.52,12-04-2017,01,12,04,2017
232.21,12-04-2017,02,12,04,2017
235.0,12-04-2017,03,12,04,2017
238.26,12-04-2017,04,12,04,2017
249.5,12-04-2017,05,12,04,2017
270.15,12-04-2017,06,12,04,2017
276.48,12-04-2017,07,12,04,2017
276.96,12-04-2017,08,12,04,2017
276.48,12-04-2017,09,12,04,2017
274.85,12-04-2017,10,12,04,2017
269.09,12-04-2017,11,12,04,2017
267.55,12-04-2017,12,12,04,2017
266.59,12-04-2017,13,12,04,2017
264.48,12-04-2017,14,12,04,2017
263.71,12-04-2017,15,12,04,2017
260.35,12-04-2017,16,12,04,2017
264.67,12-04-2017,17,12,04,2017
271.78,12-04-2017,18,12,04,2017
273.22,12-04-2017,19,12,04,2017
273.32,12-04-2017,20,12,04,2017
271.01,12-04-2017,21,12,04,2017
262.37,12-04-2017,22,12,04,2017
232.88,12-04-2017,23,12,04,2017
230.75,13-04-2017,00,13,04,2017
224.71,13-04-2017,01,13,04,2017
220.78,13-04-2017,02,13,04,2017
221.07,13-04-2017,03,13,04,2017
231.42,13-04-2017,04,13,04,2017
256.32,13-04-2017,05,13,04,2017
266.38,13-04-2017,06,13,04,2017
268.77,13-04-2017,07,13,04,2017
271.84,13-04-2017,08,13,04,2017
272.6,13-04-2017,09,13,04,2017
272.7,13-04-2017,10,13,04,2017
270.98,13-04-2017,11,13,04,2017
265.04,13-04-2017,12,13,04,2017
262.64,13-04-2017,13,13,04,2017
261.88,13-04-2017,14,13,04,2017
260.73,13-04-2017,15,13,04,2017
264.27,13-04-2017,16,13,04,2017
268.77,13-04-2017,17,13,04,2017
269.92,13-04-2017,18,13,04,2017
269.92,13-04-2017,19,13,04,2017
270.88,13-04-2017,20,13,04,2017
268.87,13-04-2017,21,13,04,2017
265.99,13-04-2017,22,13,04,2017
263.03,13-04-2017,23,13,04,2017
262.81,14-04-2017,00,14,04,2017
256.67,14-04-2017,01,14,04,2017
255.43,14-04-2017,02,14,04,2017
256.19,14-04-2017,03,14,04,2017
255.81,14-04-2017,04,14,04,2017
256.48,14-04-2017,05,14,04,2017
258.11,14-04-2017,06,14,04,2017
265.49,14-04-2017,07,14,04,2017
272.77,14-04-2017,08,14,04,2017
270.57,14-04-2017,09,14,04,2017
266.64,14-04-2017,10,14,04,2017
267.22,14-04-2017,11,14,04,2017
261.75,14-04-2017,12,14,04,2017
265.39,14-04-2017,13,14,04,2017
265.01,14-04-2017,14,14,04,2017
266.35,14-04-2017,15,14,04,2017
271.62,14-04-2017,16,14,04,2017
277.47,14-04-2017,17,14,04,2017
282.65,14-04-2017,18,14,04,2017
294.44,14-04-2017,19,14,04,2017
308.05,14-04-2017,20,14,04,2017
291.37,14-04-2017,21,14,04,2017
286.29,14-04-2017,22,14,04,2017
277.85,14-04-2017,23,14,04,2017
287.63,15-04-2017,00,15,04,2017
280.35,15-04-2017,01,15,04,2017
274.6,15-04-2017,02,15,04,2017
263.67,15-04-2017,03,15,04,2017
266.64,15-04-2017,04,15,04,2017
264.53,15-04-2017,05,15,04,2017
267.22,15-04-2017,06,15,04,2017
267.12,15-04-2017,07,15,04,2017
271.82,15-04-2017,08,15,04,2017
275.36,15-04-2017,09,15,04,2017
275.75,15-04-2017,10,15,04,2017
273.83,15-04-2017,11,15,04,2017
270.67,15-04-2017,12,15,04,2017
268.08,15-04-2017,13,15,04,2017
264.24,15-04-2017,14,15,04,2017
261.56,15-04-2017,15,15,04,2017
260.89,15-04-2017,16,15,04,2017
265.11,15-04-2017,17,15,04,2017
267.5,15-04-2017,18,15,04,2017
269.8,15-04-2017,19,15,04,2017
272.97,15-04-2017,20,15,04,2017
272.1,15-04-2017,21,15,04,2017
266.35,15-04-2017,22,15,04,2017
264.34,15-04-2017,23,15,04,2017
271.91,16-04-2017,00,16,04,2017
270.19,16-04-2017,01,16,04,2017
269.61,16-04-2017,02,16,04,2017
269.04,16-04-2017,03,16,04,2017
269.61,16-04-2017,04,16,04,2017
271.43,16-04-2017,05,16,04,2017
271.43,16-04-2017,06,16,04,2017
270.38,16-04-2017,07,16,04,2017
272.77,16-04-2017,08,16,04,2017
272.68,16-04-2017,09,16,04,2017
273.73,16-04-2017,10,16,04,2017
275.46,16-04-2017,11,16,04,2017
273.25,16-04-2017,12,16,04,2017
271.53,16-04-2017,13,16,04,2017
267.98,16-04-2017,14,16,04,2017
265.49,16-04-2017,15,16,04,2017
265.87,16-04-2017,16,16,04,2017
269.13,16-04-2017,17,16,04,2017
279.58,16-04-2017,18,16,04,2017
290.6,16-04-2017,19,16,04,2017
306.61,16-04-2017,20,16,04,2017
304.4,16-04-2017,21,16,04,2017
296.16,16-04-2017,22,16,04,2017
284.95,16-04-2017,23,16,04,2017
279.96,17-04-2017,00,17,04,2017
261.27,17-04-2017,01,17,04,2017
259.84,17-04-2017,02,17,04,2017
261.47,17-04-2017,03,17,04,2017
265.2,17-04-2017,04,17,04,2017
267.89,17-04-2017,05,17,04,2017
270.38,17-04-2017,06,17,04,2017
269.52,17-04-2017,07,17,04,2017
281.78,17-04-2017,08,17,04,2017
289.16,17-04-2017,09,17,04,2017
283.7,17-04-2017,10,17,04,2017
278.53,17-04-2017,11,17,04,2017
271.53,17-04-2017,12,17,04,2017
269.9,17-04-2017,13,17,04,2017
267.31,17-04-2017,14,17,04,2017
268.37,17-04-2017,15,17,04,2017
268.85,17-04-2017,16,17,04,2017
267.89,17-04-2017,17,17,04,2017
270.38,17-04-2017,18,17,04,2017
285.62,17-04-2017,19,17,04,2017
297.12,17-04-2017,20,17,04,2017
295.68,17-04-2017,21,17,04,2017
285.52,17-04-2017,22,17,04,2017
281.21,17-04-2017,23,17,04,2017
278.43,18-04-2017,00,18,04,2017
271.82,18-04-2017,01,18,04,2017
266.16,18-04-2017,02,18,04,2017
261.27,18-04-2017,03,18,04,2017
267.79,18-04-2017,04,18,04,2017
286.96,18-04-2017,05,18,04,2017
316.38,18-04-2017,06,18,04,2017
405.52,18-04-2017,07,18,04,2017
435.04,18-04-2017,08,18,04,2017
393.44,18-04-2017,09,18,04,2017
382.23,18-04-2017,10,18,04,2017
363.92,18-04-2017,11,18,04,2017
344.08,18-04-2017,12,18,04,2017
324.24,18-04-2017,13,18,04,2017
297.5,18-04-2017,14,18,04,2017
294.44,18-04-2017,15,18,04,2017
288.49,18-04-2017,16,18,04,2017
295.78,18-04-2017,17,18,04,2017
317.25,18-04-2017,18,18,04,2017
350.98,18-04-2017,19,18,04,2017
352.04,18-04-2017,20,18,04,2017
331.53,18-04-2017,21,18,04,2017
305.65,18-04-2017,22,18,04,2017
288.21,18-04-2017,23,18,04,2017
291.07,19-04-2017,00,19,04,2017
287.91,19-04-2017,01,19,04,2017
287.14,19-04-2017,02,19,04,2017
290.11,19-04-2017,03,19,04,2017
295.68,19-04-2017,04,19,04,2017
305.07,19-04-2017,05,19,04,2017
373.07,19-04-2017,06,19,04,2017
449.6,19-04-2017,07,19,04,2017
463.99,19-04-2017,08,19,04,2017
418.82,19-04-2017,09,19,04,2017
373.74,19-04-2017,10,19,04,2017
358.68,19-04-2017,11,19,04,2017
355.81,19-04-2017,12,19,04,2017
351.11,19-04-2017,13,19,04,2017
330.58,19-04-2017,14,19,04,2017
317.16,19-04-2017,15,19,04,2017
323.49,19-04-2017,16,19,04,2017
345.26,19-04-2017,17,19,04,2017
360.89,19-04-2017,18,19,04,2017
367.41,19-04-2017,19,19,04,2017
382.76,19-04-2017,20,19,04,2017
342.86,19-04-2017,21,19,04,2017
309.2,19-04-2017,22,19,04,2017
292.61,19-04-2017,23,19,04,2017
280.64,20-04-2017,00,20,04,2017
278.53,20-04-2017,01,20,04,2017
278.62,20-04-2017,02,20,04,2017
278.53,20-04-2017,03,20,04,2017
279.1,20-04-2017,04,20,04,2017
281.89,20-04-2017,05,20,04,2017
300.34,20-04-2017,06,20,04,2017
394.05,20-04-2017,07,20,04,2017
394.72,20-04-2017,08,20,04,2017
394.44,20-04-2017,09,20,04,2017
360.89,20-04-2017,10,20,04,2017
292.75,20-04-2017,11,20,04,2017
289.29,20-04-2017,12,20,04,2017
285.16,20-04-2017,13,20,04,2017
282.28,20-04-2017,14,20,04,2017
280.35,20-04-2017,15,20,04,2017
280.16,20-04-2017,16,20,04,2017
280.55,20-04-2017,17,20,04,2017
279.2,20-04-2017,18,20,04,2017
278.33,20-04-2017,19,20,04,2017
277.85,20-04-2017,20,20,04,2017
279.2,20-04-2017,21,20,04,2017
272.76,20-04-2017,22,20,04,2017
251.23,20-04-2017,23,20,04,2017
207.38,21-04-2017,00,21,04,2017
191.79,21-04-2017,01,21,04,2017
189.67,21-04-2017,02,21,04,2017
196.6,21-04-2017,03,21,04,2017
213.25,21-04-2017,04,21,04,2017
224.22,21-04-2017,05,21,04,2017
227.3,21-04-2017,06,21,04,2017
276.95,21-04-2017,07,21,04,2017
280.41,21-04-2017,08,21,04,2017
257.8,21-04-2017,09,21,04,2017
232.88,21-04-2017,10,21,04,2017
216.04,21-04-2017,11,21,04,2017
211.99,21-04-2017,12,21,04,2017
198.62,21-04-2017,13,21,04,2017
195.25,21-04-2017,14,21,04,2017
178.51,21-04-2017,15,21,04,2017
154.83,21-04-2017,16,21,04,2017
174.08,21-04-2017,17,21,04,2017
182.55,21-04-2017,18,21,04,2017
186.49,21-04-2017,19,21,04,2017
201.02,21-04-2017,20,21,04,2017
192.65,21-04-2017,21,21,04,2017
41.28,21-04-2017,22,21,04,2017
16.36,21-04-2017,23,21,04,2017
36.02,22-04-2017,00,22,04,2017
26.0,22-04-2017,01,22,04,2017
18.11,22-04-2017,02,22,04,2017
22.63,22-04-2017,03,22,04,2017
27.16,22-04-2017,04,22,04,2017
36.5,22-04-2017,05,22,04,2017
88.51,22-04-2017,06,22,04,2017
103.24,22-04-2017,07,22,04,2017
126.07,22-04-2017,08,22,04,2017
186.94,22-04-2017,09,22,04,2017
195.03,22-04-2017,10,22,04,2017
195.51,22-04-2017,11,22,04,2017
188.38,22-04-2017,12,22,04,2017
179.91,22-04-2017,13,22,04,2017
157.95,22-04-2017,14,22,04,2017
124.33,22-04-2017,15,22,04,2017
145.72,22-04-2017,16,22,04,2017
105.84,22-04-2017,17,22,04,2017
200.23,22-04-2017,18,22,04,2017
221.61,22-04-2017,19,22,04,2017
235.96,22-04-2017,20,22,04,2017
233.07,22-04-2017,21,22,04,2017
231.14,22-04-2017,22,22,04,2017
196.09,22-04-2017,23,22,04,2017
231.43,23-04-2017,00,23,04,2017
226.44,23-04-2017,01,23,04,2017
220.86,23-04-2017,02,23,04,2017
228.45,23-04-2017,03,23,04,2017
229.32,23-04-2017,04,23,04,2017
227.78,23-04-2017,05,23,04,2017
191.93,23-04-2017,06,23,04,2017
230.76,23-04-2017,07,23,04,2017
258.34,23-04-2017,08,23,04,2017
274.49,23-04-2017,09,23,04,2017
274.78,23-04-2017,10,23,04,2017
274.49,23-04-2017,11,23,04,2017
272.28,23-04-2017,12,23,04,2017
260.65,23-04-2017,13,23,04,2017
251.33,23-04-2017,14,23,04,2017
244.12,23-04-2017,15,23,04,2017
253.63,23-04-2017,16,23,04,2017
248.16,23-04-2017,17,23,04,2017
251.42,23-04-2017,18,23,04,2017
281.51,23-04-2017,19,23,04,2017
295.35,23-04-2017,20,23,04,2017
296.6,23-04-2017,21,23,04,2017
292.37,23-04-2017,22,23,04,2017
281.89,23-04-2017,23,23,04,2017
277.47,24-04-2017,00,24,04,2017
